"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"|"OMOP_SOURCECODE"
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2351001000004109\24461001000004102\"|"Base excess in Arterial blood by calculation (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:1925-7</TestID><TestName>Base excess BldA Calc-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>30</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2351001000004109\24461001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Base excess in Blood by calculation (observable entity), Base excess in Arterial blood by calculation (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\40069621000004109\"|"Complement C2 (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:4484-2</TestID><TestName>C2 SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mg/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>7</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\40069621000004109\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Complement C2 (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\30446-9\"|"Myelocytes # Bld"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:30446-9</TestID><TestName>Myelocytes</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>10*3/mm3</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofLowValue>0</HighofLowValue><LowofHighValue>0</LowofHighValue><HighofHighValue>100</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\30446-9\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Myelocytes # Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2781001000004103\27121001000004101\"|"Lysine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20650-8</TestID><TestName>Lysine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>3110</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2781001000004103\27121001000004101\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Lysine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26484-6\"|"Monocytes # Bld"|"N"|"LA "|||"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>11/18/2005 14:53:38</CreationDateTime><TestID>AMONS</TestID><TestName>Abs Monos</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>26484-6</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0.2</LowofLowValue><HighofLowValue>0.2</HighofLowValue><LowofHighValue>0.4</LowofHighValue><HighofHighValue>0.4</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26484-6\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Monocytes # Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26474-7\"|"Lymphocytes # Bld"|"N"|"LA "|||"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:17</CreationDateTime><TestID>ALYMP</TestID><TestName>Abs Lymphs</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>26474-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>The units in this set of tests are not equivalent, therefore numeric comparisons between the tests are not possible.</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26474-7\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Lymphocytes # Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2781001000004103\27101001000004106\"|"Leucine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20649-0</TestID><TestName>Leucine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1730</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2781001000004103\27101001000004106\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Leucine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40064211000004104\54011001000004103\54041001000004108\"|"Protein (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:2885-2</TestID><TestName>Protein</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>g/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofLowValue>5.9</HighofLowValue><LowofHighValue>7.5</LowofHighValue><HighofHighValue>15</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40064211000004104\54011001000004103\54041001000004108\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Protein (Mass/volume) in Unspecified specimen (observable entity), Protein (Mass/volume) in Body fluid (observable entity), Protein (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26478-8\"|"Lymphocytes/leuk NFr Bld"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:26478-8</TestID><TestName>Lymphocytes/100 leukocytes</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>%</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>100</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26478-8\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Lymphocytes/leuk NFr Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26449-9\"|"Eosinophil # Bld"|"N"|"LA "|||"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>11/18/2005 14:53:30</CreationDateTime><TestID>AEOSN</TestID><TestName>Abs Eos</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>26449-9</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0.1</LowofLowValue><HighofLowValue>0.1</HighofLowValue><LowofHighValue>0.3</LowofHighValue><HighofHighValue>0.3</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26449-9\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Eosinophil # Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26446-5\"|"Blasts/leuk NFr Bld"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:26446-5</TestID><TestName>Blasts/100 leukocytes</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>%</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofLowValue>0</HighofLowValue><LowofHighValue>0</LowofHighValue><HighofHighValue>100</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26446-5\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Blasts/leuk NFr Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\25081001000004101\8131001000004108\"|"Bicarbonate (Moles/volume) in Cord blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:14151-5</TestID><TestName>HCO3 BldCo-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>40</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\25081001000004101\8131001000004108\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Bicarbonate (Moles/volume) in Blood (observable entity), Bicarbonate (Moles/volume) in Cord blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38241001000004107\"|"Gastrin (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:2333-3</TestID><TestName>Gastrin SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>ng/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>4520</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38241001000004107\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Gastrin (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2781001000004103\27091001000004104\"|"Isoleucine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20648-2</TestID><TestName>Isoleucine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1350</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\2781001000004103\27091001000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Isoleucine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26444-0\"|"Basophils # Bld"|"N"|"LA "|||"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>11/18/2005 14:53:24</CreationDateTime><TestID>ABASOP</TestID><TestName>Abs Basos</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>26444-0</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>0</HighofLowValue><LowofHighValue>0.3</LowofHighValue><HighofHighValue>0.3</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\24318-8\26444-0\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, Manual diff Bld, Basophils # Bld"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40092391000004107\51951001000004106\51961001000004103\"|"pH of Gastric fluid (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:2749-0</TestID><TestName>pH Gast</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>pH</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>10</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40092391000004107\51951001000004106\51961001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), pH of Unspecified specimen (observable entity), pH of Body fluid (observable entity), pH of Gastric fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\58410-2\786-4\"|"MCHC RBC Auto-mCnc"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:786-4</TestID><TestName>Erythrocyte mean corpuscular hemoglobin concentration</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>g/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>60</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\57782-5\58410-2\786-4\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), CBC W ordered manual diff Bld, CBC (hemogram) Bld Auto, MCHC RBC Auto-mCnc"|"@"||||"NELexicon 20180329"|||||||
